domain,entity_id,record_name,entity_grain,entity_primary_key,parent_entity_id,element_name,business_name,description,source_type_raw,logical_type,max_length,scale,xml_path,physical_table,physical_columns,is_key,is_reference,reference_entity_id,reference_target_columns,is_collection,confidence,source_sheet,source_row,search_terms,notes
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,RumourDate,Rumour Date,Date of the deal rumour.,DateTime,datetime,,,/DCM/Deals/Deal/RumourDate,DCMDeal,RumourDate,false,false,,,false,documented,DCM_nn.xml,41,RumourDate | Rumour Date | Date of the deal rumour.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,SECRegistrationNumber,Registration Number,SEC registration number.,String(25),string,25,,/DCM/Deals/Deal/SECRegistrationNumber,DCMDeal,SECRegistrationNumber,false,false,,,false,documented,DCM_nn.xml,42,SECRegistrationNumber | Registration Number | SEC registration number.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,SectorId,Deal Sector Type,"Broad classification of the sector of the deal (ABS/MBS, Corporate, FIG, SSA).",Int,integer,,,/DCM/Deals/Deal/SectorId,DCMDeal,SectorId,false,true,reference_files.dealstatus.dealsectortype,Id,false,documented,DCM_nn.xml,43,"SectorId | Deal Sector Type | Broad classification of the sector of the deal (ABS/MBS, Corporate, FIG, SSA).",
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,SeriesNumber,Deal Series,Series number of a deal on a security,Int,integer,,,/DCM/Deals/Deal/SeriesNumber,DCMDeal,SeriesNumber,false,false,,,false,documented,DCM_nn.xml,44,SeriesNumber | Deal Series | Series number of a deal on a security,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,SettlementDate,Settlement Date,Date by which executed security trade must be settled.,DateTime,datetime,,,/DCM/Deals/Deal/SettlementDate,DCMDeal,SettlementDate,false,false,,,false,documented,DCM_nn.xml,45,SettlementDate | Settlement Date | Date by which executed security trade must be settled.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,TotalProceeds,Deal Total Value (Proceeds),Total proceeds offered of all tranches regardless of eligibility.,Money,money,,,/DCM/Deals/Deal/TotalProceeds,DCMDealTotalProceeds,"DCMDealId,CurrencyISOCode,Value",false,false,,,false,documented,DCM_nn.xml,46,TotalProceeds | Deal Total Value (Proceeds) | Total proceeds offered of all tranches regardless of eligibility.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,TotalValue,Deal Total Value (Face),Total value offered of all tranches regardless of eligibility.,Money,money,,,/DCM/Deals/Deal/TotalValue,DCMDealTotalValue,"DCMDealId,CurrencyISOCode,Value",false,false,,,false,documented,DCM_nn.xml,47,TotalValue | Deal Total Value (Face) | Total value offered of all tranches regardless of eligibility.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,Tranches,Tranche,Collection of Tranche Records.,Collection,collection,,,/DCM/Deals/Deal/Tranches,DCMDealTranches,,false,false,,,true,documented,DCM_nn.xml,48,Tranches | Tranche | Collection of Tranche Records.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,TrusteeId,Trustee,The issuer which has a fiduciary duty on behalf of investors over the collateral on an asset-backed security,Id,identifier,,,/DCM/Deals/Deal/TrusteeId,DCMDeal,TrusteeId,false,true,company.company,Id,false,documented,DCM_nn.xml,49,TrusteeId | Trustee | The issuer which has a fiduciary duty on behalf of investors over the collateral on an asset-backed security,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,TypeId,Deal Type,Link to DCM deal type reference to indicate the type of security being sold in the offering.,Int,integer,,,/DCM/Deals/Deal/TypeId,DCMDeal,TypeId,false,true,reference_files.dcmdealtype,Id,false,documented,DCM_nn.xml,50,TypeId | Deal Type | Link to DCM deal type reference to indicate the type of security being sold in the offering.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,UseOfProceeds,Use,Multi-value collection of use-of-proceeds elements.,Collection,collection,,,/DCM/Deals/Deal/UseOfProceeds,DCMDealUseOfProceeds,,false,false,,,true,documented,DCM_nn.xml,51,UseOfProceeds | Use | Multi-value collection of use-of-proceeds elements.,
DCM,dcm.deal,Deal,"One row per DCM Deal, identified by DealId.",DealId,,Value,Deal Value (Face),Total value offered of all tranches.,Money,money,,,/DCM/Deals/Deal/Value,DCMDealValue,"DCMDealId,CurrencyISOCode,Value",false,false,,,false,documented,DCM_nn.xml,52,Value | Deal Value (Face) | Total value offered of all tranches.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,AverageLife,Weighted Avg. Life,Weight average life of a tranche on asset-backed and mortgage-backed securities as stated in SEC filing.,Decimal(3),decimal,,3,/DCM/Deals/Deal/Tranches/Tranche/AverageLife,DCMDealTranches,AverageLife,false,false,,,false,documented,DCM_nn.xml,59,AverageLife | Weighted Avg. Life | Weight average life of a tranche on asset-backed and mortgage-backed securities as stated in SEC filing.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,BasisId,Basis Code,Link to reference representing benchmark used to determine tranche coupon rate.,Int,integer,,,/DCM/Deals/Deal/Tranches/Tranche/BasisId,DCMDealTranches,BasisId,false,true,reference_files.dcmbasis,Id,false,documented,DCM_nn.xml,60,BasisId | Basis Code | Link to reference representing benchmark used to determine tranche coupon rate.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,BearerRegisteredId,Bearer/Registered,Link to BearerRegistered reference that indicates whether the bonds are held in Bearer or Registered form.,Int,integer,,,/DCM/Deals/Deal/Tranches/Tranche/BearerRegisteredId,DCMDealTranches,BearerRegisteredId,false,true,reference_files.bearertype,Id,false,documented,DCM_nn.xml,61,BearerRegisteredId | Bearer/Registered | Link to BearerRegistered reference that indicates whether the bonds are held in Bearer or Registered form.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,Benchmark,Benchmark,The Treasury bond over which the spread at launch is taken.,String(120),string,120,,/DCM/Deals/Deal/Tranches/Tranche/Benchmark,DCMDealTranches,Benchmark,false,false,,,false,documented,DCM_nn.xml,62,Benchmark | Benchmark | The Treasury bond over which the spread at launch is taken.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,CallDaysNotice,Call No of Days Notice,Number of days notice that must be given before a call can be exercised.,Int,integer,,,/DCM/Deals/Deal/Tranches/Tranche/CallDaysNotice,DCMDealTranches,CallDaysNotice,false,false,,,false,documented,DCM_nn.xml,63,CallDaysNotice | Call No of Days Notice | Number of days notice that must be given before a call can be exercised.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,CallDetails,Call Details,Additional details about the call provision.,String(1500),string,1500,,/DCM/Deals/Deal/Tranches/Tranche/CallDetails,DCMDealTranches,CallDetails,false,false,,,false,documented,DCM_nn.xml,64,CallDetails | Call Details | Additional details about the call provision.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,CallFrequencyId,Call Frequency,Link to Frequency reference indicating the time period between opportunities to for the issuer to exercise the call option; eg. Annual / Semi-annual etc.,Int,integer,,,/DCM/Deals/Deal/Tranches/Tranche/CallFrequencyId,DCMDealTranches,CallFrequencyId,false,true,reference_files.frequency,Id,false,documented,DCM_nn.xml,65,CallFrequencyId | Call Frequency | Link to Frequency reference indicating the time period between opportunities to for the issuer to exercise the call option; eg. Annual / Semi-annual etc.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,Class,Tranche Class,Indicates class of the security.,String(30),string,30,,/DCM/Deals/Deal/Tranches/Tranche/Class,DCMDealTranches,Class,false,false,,,false,documented,DCM_nn.xml,66,Class | Tranche Class | Indicates class of the security.,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,CollateralTypeId,Tranche Collateral Type,"Code representing the type of collateral backing the asset-backed/mortgage-backed securities on a tranche basis (auto receivables, credit-card receivables)",Int,integer,,,/DCM/Deals/Deal/Tranches/Tranche/CollateralTypeId,DCMDealTranches,CollateralTypeId,false,true,reference_files.dcmcollateraltype,Id,false,documented,DCM_nn.xml,67,"CollateralTypeId | Tranche Collateral Type | Code representing the type of collateral backing the asset-backed/mortgage-backed securities on a tranche basis (auto receivables, credit-card receivables)",
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,Comment,Tranche Note,Supplementary tranche information in text format,String(1500),string,1500,,/DCM/Deals/Deal/Tranches/Tranche/Comment,DCMDealTranches,Comment,false,false,,,false,documented,DCM_nn.xml,68,Comment | Tranche Note | Supplementary tranche information in text format,
DCM,dcm.tranche,Tranche,"One row per DCM Tranche, identified by DealId and TrancheId.",DealId;TrancheId,dcm.deal,CommonCodes,CommonCode,Multivalkue field listing the common codes As defined by Investopedia,Collection,collection,,,/DCM/Deals/Deal/Tranches/Tranche/CommonCodes,DCMDealTranchesCommonCodes,,false,false,,,true,documented,DCM_nn.xml,69,CommonCodes | CommonCode | Multivalkue field listing the common codes As defined by Investopedia,
